"disp_event","species","feed_datetime","feed_x","feed_y","id_feedtree","def_datetime","def_x","def_y","id_feces","n_seeds","SDD","gut_transit_time","gut_transit_time_hms","id_month","group"
"SDTaqMay87","Inga striata",2018-05-03 10:20:00,372205.226268266,7500223.46347515,"148",2018-05-03 11:45:00,372655.211698584,7499902.14541499,"FTMay58",8,540,85,01:25:00,"May","Taquara"
"SDTaqMay88","Miconia pusilliflora",2018-05-03 10:45:00,372293.22177096,7500183.58160638,"149",2018-05-03 11:25:00,372508.118234145,7500031.47340298,"FTMay57",100,257,40,00:40:00,"May","Taquara"
"SDTaqMay89","Miconia pusilliflora",2018-05-03 10:45:00,372293.22177096,7500183.58160638,"149",2018-05-03 11:45:00,372655.211698584,7499902.14541499,"FTMay58",100,446,60,01:00:00,"May","Taquara"
"SDTaqMay90","Myrciaria cuspidata",2018-05-03 13:40:00,372781.097167232,7499286.44322871,"150",2018-05-03 14:50:00,372713.862177053,7499324.7219544,"FTMay59",8,76,70,01:10:00,"May","Taquara"
"SDTaqMay91","Myrciaria cuspidata",2018-05-03 13:40:00,372781.097167232,7499286.44322871,"150",2018-05-03 14:55:00,372690.939907071,7499292.95401809,"FTMay60",9,90,75,01:15:00,"May","Taquara"
"SDTaqMay92","Miconia pusilliflora",2018-05-03 14:20:00,372781.097167232,7499286.44322871,"151",2018-05-03 14:50:00,372713.862177053,7499324.7219544,"FTMay59",100,76,30,00:30:00,"May","Taquara"
"SDTaqMay93","Miconia pusilliflora",2018-05-03 14:20:00,372781.097167232,7499286.44322871,"151",2018-05-03 14:55:00,372690.939907071,7499292.95401809,"FTMay60",100,90,35,00:35:00,"May","Taquara"
"SDTaqJul94","Psidium cinerum",2018-07-02 08:20:00,371060.125306959,7500002.62464743,"152",2018-07-02 10:10:00,370883.365235201,7499747.23628786,"FTJul61",13,296,110,01:50:00,"Jul","Taquara"
"SDTaqJul95","Psidium cinerum",2018-07-02 08:20:00,371060.125306959,7500002.62464743,"152",2018-07-02 10:15:00,370871.090050445,7499704.24948388,"FTJul62",10,336,115,01:55:00,"Jul","Taquara"
"SDTaqJul96","Trichilia pallida",2018-07-02 11:30:00,370909.386663061,7499486.91365146,"154",2018-07-02 13:15:00,371162.396993039,7499438.04029005,"FTJul63",3,257,105,01:45:00,"Jul","Taquara"
"SDTaqJul97","Trichilia pallida",2018-07-02 11:30:00,370909.386663061,7499486.91365146,"154",2018-07-02 13:15:00,371162.396993039,7499438.04029005,"FTJul64",4,257,105,01:45:00,"Jul","Taquara"
"SDTaqJul98","Trichilia pallida",2018-07-02 11:30:00,370909.386663061,7499486.91365146,"154",2018-07-02 13:25:00,371291.769365172,7499467.64188144,"FTJul65",6,383,115,01:55:00,"Jul","Taquara"
"SDTaqJul99","Tapirira guianensis",2018-07-02 14:20:00,371431.349894754,7499376.77858097,"155",2018-07-02 15:20:00,371659.539747011,7499235.23705193,"FTJul66",5,263,60,01:00:00,"Jul","Taquara"
"SDTaqJul100","Tapirira guianensis",2018-07-02 14:20:00,371431.349894754,7499376.77858097,"155",2018-07-02 15:40:00,371659.539747011,7499235.23705193,"FTJul67",5,263,80,01:20:00,"Jul","Taquara"
"SDTaqJul101","Psidium cinerum",2018-07-03 07:00:00,371474.611369137,7499752.52814967,"157",2018-07-03 08:40:00,371619.391386481,7499611.30886948,"FTJul68",9,195,100,01:40:00,"Jul","Taquara"
"SDTaqJul102","Psidium cinerum",2018-07-03 07:00:00,371474.611369137,7499752.52814967,"157",2018-07-03 08:55:00,371686.712365846,7499595.42648866,"FTJul69",10,257,115,01:55:00,"Jul","Taquara"
"SDTaqJul103","Randia armata",2018-07-03 08:10:00,371505.628635938,7499817.27651247,"160",2018-07-03 09:20:00,371716.799041558,7499538.1236797,"FTJul70",15,334,70,01:10:00,"Jul","Taquara"
"SDTaqJul104","Cordia ecalyculata",2018-07-04 11:50:00,371361.148462046,7499869.29963575,"167",2018-07-04 13:20:00,371653.225299664,7499718.18980834,"FTJul71",7,324,90,01:30:00,"Jul","Taquara"
"SDTaqJul105","Cordia ecalyculata",2018-07-04 14:40:00,371984.035463227,7499635.12621787,"170",2018-07-04 15:35:00,372096.352324696,7500056.5951013,"FTJul72",7,407,55,00:55:00,"Jul","Taquara"
"SDTaqJul106","Vochysia tucanorum",2018-09-16 09:25:00,371981.958571203,7499801.35571009,"182",2018-09-16 11:35:00,372177.268338162,7499625.13081523,"FTJul75",5,255,130,02:10:00,"Jul","Taquara"
"SDTaqJul107","Vochysia tucanorum",2018-09-16 09:25:00,371981.958571203,7499801.35571009,"182",2018-09-16 11:45:00,372219.762126208,7499552.56376094,"FTJul76",4,331,140,02:20:00,"Jul","Taquara"
"SDTaqJul108","Cordia ecalyculata",2018-07-05 09:40:00,372348.432450258,7499891.73449414,"175",2018-07-05 11:45:00,372033.399878427,7499646.91742459,"FTJul73",6,388,125,02:05:00,"Jul","Taquara"
"SDTaqJul109","Cordia ecalyculata",2018-07-05 09:40:00,372348.432450258,7499891.73449414,"175",2018-07-05 11:50:00,372009.758728739,7499631.15482408,"FTJul74",4,417,130,02:10:00,"Jul","Taquara"
"SDTaqSep110","Aechmea distichantha",2018-09-16 09:40:00,372001.439835798,7499795.67466637,"183",2018-09-16 11:35:00,372177.268338162,7499625.13081523,"FTSep75",9,236,115,01:55:00,"Sep","Taquara"
"SDTaqSep111","Aechmea distichantha",2018-09-16 09:40:00,372001.439835798,7499795.67466637,"183",2018-09-16 11:45:00,372219.762126208,7499552.56376094,"FTSep76",8,314,125,02:05:00,"Sep","Taquara"
"SDTaqSep112","Cordia ecalyculata",2018-09-16 12:30:00,372303.306876819,7499471.35171743,"184",2018-09-16 13:55:00,372370.695589181,7499255.81815986,"FTSep77",5,211,85,01:25:00,"Sep","Taquara"
"SDTaqSep113","Cordia ecalyculata",2018-09-16 12:30:00,372303.306876819,7499471.35171743,"184",2018-09-16 14:15:00,372409.005247687,7499138.51242574,"FTSep78",4,326,105,01:45:00,"Sep","Taquara"
"SDTaqSep114","Aechmea distichantha",2018-09-16 12:45:00,372320.733426932,7499452.99339503,"185",2018-09-16 13:55:00,372370.695589181,7499255.81815986,"FTSep77",11,190,70,01:10:00,"Sep","Taquara"
"SDTaqSep115","Aechmea distichantha",2018-09-16 12:45:00,372320.733426932,7499452.99339503,"185",2018-09-16 14:15:00,372409.005247687,7499138.51242574,"FTSep78",7,305,90,01:30:00,"Sep","Taquara"
"SDTaqSep116","Cordia ecalyculata",2018-09-17 12:10:00,372427.95514484,7499318.9286231,"188",2018-09-17 13:20:00,372266.725364452,7499390.49205005,"FTSep79",10,174,70,01:10:00,"Sep","Taquara"
"SDTaqSep117","Cordia ecalyculata",2018-09-17 12:10:00,372427.95514484,7499318.9286231,"188",2018-09-17 13:30:00,372184.660997715,7499443.01749711,"FTSep80",9,269,80,01:20:00,"Sep","Taquara"
"SDTaqSep118","Vochysia tucanorum",2018-09-17 15:45:00,371342.078109815,7499506.78581511,"189",2018-09-18 08:15:00,371322.413610282,7499736.3352809,"FTSep81",4,214,990,16:30:00,"Sep","Taquara"
"SDTaqSep119","Aechmea bromeliifolia",2018-09-17 16:00:00,371315.914111579,7499520.01860913,"190",2018-09-18 08:15:00,371322.413610282,7499736.3352809,"FTSep81",16,201,975,16:15:00,"Sep","Taquara"
"SDTaqSep120","Psidium cinerum",2018-09-18 08:35:00,371292.868403376,7499779.99229943,"191",2018-09-18 10:05:00,371472.368281287,7499932.77038923,"FTSep82",14,229,90,01:30:00,"Sep","Taquara"
"SDTaqSep121","Psidium cinerum",2018-09-18 08:35:00,371292.868403376,7499779.99229943,"191",2018-09-18 10:15:00,371576.673163254,7499986.69798709,"FTSep83",9,343,100,01:40:00,"Sep","Taquara"
"SDTaqSep122","Psidium cinerum",2018-09-18 08:35:00,371292.868403376,7499779.99229943,"191",2018-09-18 10:20:00,371628.46527263,7499993.26485272,"FTSep84",11,390,105,01:45:00,"Sep","Taquara"
"SDTaqSep123","Cordia ecalyculata",2018-09-18 12:35:00,372062.622025842,7500152.77643864,"193",2018-09-18 14:40:00,372101.103063011,7500015.93725465,"FTSep85",6,133,125,02:05:00,"Sep","Taquara"
"SDTaqSep124","Cordia ecalyculata",2018-09-18 12:35:00,372062.622025842,7500152.77643864,"193",2018-09-18 14:55:00,372089.244389443,7499893.81768811,"FTSep86",7,241,140,02:20:00,"Sep","Taquara"
"SDTaqSep125","Vochysia tucanorum",2018-09-19 08:40:00,372109.478736319,7499720.11011596,"198",2018-09-19 10:05:00,372301.350254123,7499878.96358212,"FTSep87",3,242,85,01:25:00,"Sep","Taquara"
"SDTaqSep126","Vochysia tucanorum",2018-09-19 08:40:00,372109.478736319,7499720.11011596,"198",2018-09-19 10:15:00,372364.447041051,7499918.39540859,"FTSep88",4,315,95,01:35:00,"Sep","Taquara"
"SDTaqSep127","Doliocarpus dentatus",2018-09-19 08:55:00,372125.91711767,7499732.63031897,"199",2018-09-19 10:05:00,372301.350254123,7499878.96358212,"FTSep87",7,222,70,01:10:00,"Sep","Taquara"
"SDTaqSep128","Doliocarpus dentatus",2018-09-19 08:55:00,372125.91711767,7499732.63031897,"199",2018-09-19 10:15:00,372364.447041051,7499918.39540859,"FTSep88",7,294,80,01:20:00,"Sep","Taquara"
"SDTaqSep129","Psidium cinerum",2018-09-19 09:25:00,372162.785889305,7499736.59070086,"200",2018-09-19 10:55:00,372466.710558425,7499964.94573205,"FTSep89",11,371,90,01:30:00,"Sep","Taquara"
"SDTaqSep130","Vochysia tucanorum",2018-09-19 11:15:00,372608.34611449,7500067.91362211,"201",2018-09-19 12:35:00,372846.422955836,7500199.32643443,"FTSep90",8,268,80,01:20:00,"Sep","Taquara"
"SDTaqNov131","Eugenia brasiliensis",2018-11-30 07:40:00,371814.008834193,7500167.02867319,"204",2018-11-30 09:20:00,371706.313637657,7499849.62696198,"FTNov91",4,314,100,01:40:00,"Nov","Taquara"
"SDTaqNov132","Eugenia brasiliensis",2018-11-30 07:40:00,371814.008834193,7500167.02867319,"204",2018-11-30 09:25:00,371706.72397674,7499826.65255017,"FTNov92",5,334,105,01:45:00,"Nov","Taquara"
"SDTaqNov133","Campomanesia xanthocarpa",2018-11-30 07:55:00,371790.140485573,7500146.64461467,"205",2018-11-30 09:20:00,371706.313637657,7499849.62696198,"FTNov91",11,288,85,01:25:00,"Nov","Taquara"
"SDTaqNov134","Campomanesia xanthocarpa",2018-11-30 07:55:00,371790.140485573,7500146.64461467,"205",2018-11-30 09:25:00,371706.72397674,7499826.65255017,"FTNov92",10,309,90,01:30:00,"Nov","Taquara"
"SDTaqNov135","Doliocarpus dentatus",2018-11-30 08:40:00,371754.8345142,7500107.42311606,"206",2018-11-30 09:50:00,371724.952100329,7499763.28366954,"FTNov93",8,321,70,01:10:00,"Nov","Taquara"
"SDTaqNov136","Eugenia brasiliensis",2018-11-30 09:25:00,371706.72397674,7499826.65255017,"207",2018-11-30 11:40:00,371692.310604713,7499567.85079443,"FTNov94",5,240,135,02:15:00,"Nov","Taquara"
"SDTaqNov137","Eugenia brasiliensis",2018-11-30 09:25:00,371706.72397674,7499826.65255017,"207",2018-11-30 11:55:00,371692.310604713,7499567.85079443,"FTNov95",5,240,150,02:30:00,"Nov","Taquara"
"SDTaqNov138","Eugenia blastantha",2018-11-30 09:40:00,371707.102790043,7499799.21804746,"208",2018-11-30 11:40:00,371692.310604713,7499567.85079443,"FTNov94",4,215,120,02:00:00,"Nov","Taquara"
"SDTaqNov139","Eugenia blastantha",2018-11-30 09:40:00,371707.102790043,7499799.21804746,"208",2018-11-30 11:55:00,371692.310604713,7499567.85079443,"FTNov95",6,215,135,02:15:00,"Nov","Taquara"
"SDTaqNov140","Ficus enormis",2018-11-30 12:45:00,371641.997611618,7499570.80182522,"211",2018-11-30 13:55:00,371590.760916175,7499473.25927236,"FTNov96",26,104,70,01:10:00,"Nov","Taquara"
"SDTaqNov141","Trichilia catigua",2018-11-30 13:45:00,371590.760916175,7499473.25927236,"212",2018-11-30 15:40:00,371354.822715474,7499194.76090984,"FTNov97",6,350,115,01:55:00,"Nov","Taquara"
"SDTaqNov142","Trichilia catigua",2018-11-30 15:05:00,371468.178966939,7499280.74400208,"215",2018-12-01 07:25:00,372515.785296101,7500373.7413298,"FTNov98",8,1100,980,16:20:00,"Nov","Taquara"
"SDTaqNov143","Trichilia catigua",2018-11-30 15:05:00,371468.178966939,7499280.74400208,"215",2018-12-01 07:25:00,372515.785296101,7500373.7413298,"FTNov99",8,1100,980,16:20:00,"Nov","Taquara"
"SDTaqNov144","Trichilia catigua",2018-11-30 15:05:00,371468.178966939,7499280.74400208,"215",2018-12-01 07:25:00,372515.785296101,7500373.7413298,"FTNov100",4,1100,980,16:20:00,"Nov","Taquara"
"SDTaqDec2018_145","Campomanesia xanthocarpa",2018-12-01 07:40:00,372571.734062165,7500325.45327799,"216",2018-12-01 08:55:00,372762.617321717,7500194.38904092,"FTDec2018_101",11,226,75,01:15:00,"Dec2018","Taquara"
"SDTaqDec2018_146","Campomanesia xanthocarpa",2018-12-01 07:40:00,372571.734062165,7500325.45327799,"216",2018-12-01 09:35:00,372782.649500542,7500161.62278394,"FTDec2018_102",10,259,115,01:55:00,"Dec2018","Taquara"
"SDTaqDec2018_147","Xylopia brasiliensis",2018-12-01 09:15:00,372762.617321717,7500194.38904092,"219",2018-12-01 11:50:00,372875.066015146,7500001.50578022,"FTDec2018_103",8,211,155,02:35:00,"Dec2018","Taquara"
"SDTaqDec2018_148","Xylopia brasiliensis",2018-12-01 09:15:00,372762.617321717,7500194.38904092,"219",2018-12-01 12:20:00,372893.061756695,7499970.40544728,"FTDec2018_104",9,245,185,03:05:00,"Dec2018","Taquara"
"SDTaqDec2018_149","Sorocea bonplandii",2018-12-01 09:35:00,372782.649500542,7500161.62278394,"220",2018-12-01 11:50:00,372875.066015146,7500001.50578022,"FTDec2018_103",8,174,135,02:15:00,"Dec2018","Taquara"
"SDTaqDec2018_150","Sorocea bonplandii",2018-12-01 09:35:00,372782.649500542,7500161.62278394,"220",2018-12-01 12:20:00,372893.061756695,7499970.40544728,"FTDec2018_104",9,209,165,02:45:00,"Dec2018","Taquara"
"SDSma1","Celtis fluminensis",2015-03-29 10:24:00,365164,7541202,"AMf022",2015-03-29 11:05:00,365429,7541329,"FM005",6,293.860511127303,41,00:41:00,"Mar","Santa Maria"
"SDSma2","Celtis fluminensis",2015-03-29 10:24:00,365164,7541202,"AMf022",2015-03-29 11:17:00,365429,7541329,"FM006",3,293.860511127303,53,00:53:00,"Mar","Santa Maria"
"SDSma3","Celtis fluminensis",2015-03-29 12:58:00,365450,7541162,"AMf030",2015-03-29 14:30:00,365519,7541090,"FM007",7,99.724620831568,92,01:32:00,"Mar","Santa Maria"
"SDSma4","Celtis fluminensis",2015-03-29 12:58:00,365450,7541162,"AMf030",2015-03-29 15:55:00,365533,7541018,"FM008",7,166.207701385947,177,02:57:00,"Mar","Santa Maria"
"SDSma5","Eugenia aff. ramboi",2015-03-29 15:30:00,364825.99,7540754.59,"AMf011",2015-03-29 15:55:00,365533,7541018,"FM008",3,754.485233917863,25,00:25:00,"Mar","Santa Maria"
"SDSma6","Eugenia aff. ramboi",2015-03-29 15:30:00,364825.99,7540754.59,"AMf011",2015-03-30 08:30:00,365492,7540941,"FM009",3,691.605384739063,1020,17:00:00,"Mar","Santa Maria"
"SDSma7","Eugenia aff. ramboi",2015-03-29 15:30:00,364825.99,7540754.59,"AMf011",2015-03-30 08:44:00,365423,7540830,"FM010",3,601.753777055062,1034,17:14:00,"Mar","Santa Maria"
"SDSma8","Celtis fluminensis",2015-05-08 14:55:04,364899.34,7540878.8,"AMf315",2015-05-09 07:24:36,364848.4,7540868.4,"FM021",6,51.9908030327347,990,16:30:00,"May","Santa Maria"
"SDSma9","Celtis fluminensis",2015-05-09 14:09:20,365373.74,7541209.74,"AMf327",2015-05-09 14:27:58,365346.93,7541210.18,"FM027",2,26.8136103499588,19,00:19:00,"May","Santa Maria"
"SDSma10","Eugenia aff. ramboi",2015-05-09 13:56:59,365483.11,7541268.92,"AMf326",2015-05-09 14:27:58,365346.93,7541210.18,"FM027",1,148.308394907451,31,00:31:00,"May","Santa Maria"
"SDSma11","Celtis fluminensis",2015-05-09 14:09:20,365373.74,7541209.74,"AMf327",2015-05-09 15:51:15,365083.61,7541180.44,"FM029",2,291.60573879811,102,01:42:00,"May","Santa Maria"
"SDSma12","Eugenia aff. ramboi",2015-05-09 16:22:00,364931.34,7541028.11,"AMf313",2015-05-09 16:45:00,364789.95,7541142.36,"FM030",26,181.780622179604,23,00:23:00,"May","Santa Maria"
"SDSma13","Randia armata",2015-05-09 15:58:58,364983.53,7541132.08,"AMf331",2015-05-09 16:45:00,364789.95,7541142.36,"FM030",4,193.852765778597,46,00:46:00,"May","Santa Maria"
"SDSma14","Eugenia aff. ramboi",2015-05-10 08:07:00,364801.29,7540988.01,"AMf332",2015-05-10 09:09:31,364789.95,7541142.36,"FM031",26,154.766010803961,63,01:03:00,"May","Santa Maria"
"SDSma15","Randia armata",2015-05-09 15:58:58,364983.53,7541132.08,"AMf331",2015-05-10 09:09:31,364789.95,7541142.36,"FM031",4,193.852765778597,1031,17:11:00,"May","Santa Maria"
"SDSma16","Eugenia aff. ramboi",2015-05-10 09:24:43,365075.79,7541321.54,"AMf335",2015-05-10 09:40:54,364824.03,7541124.06,"FM032",32,319.971011187189,16,00:16:00,"May","Santa Maria"
"SDSma17","Celtis fluminensis",2015-05-10 08:32:00,364767.72,7540996.13,"AMf188",2015-05-10 09:40:54,364824.03,7541124.06,"FM032",2,139.774464763526,69,01:09:00,"May","Santa Maria"
"SDSma18","Eugenia sp.",2015-05-10 08:05:25,364788.94,7541128.18,"AMf333",2015-05-10 11:28:28,365264.48,7541411.3,"FM033",54,553.43945106944,203,03:23:00,"May","Santa Maria"
"SDSma19","Celtis fluminensis",2015-05-10 08:32:00,364767.72,7540996.13,"AMf188",2015-05-11 07:22:51,365342.51,7540993.79,"FM035",2,574.794763111184,1371,22:51:00,"May","Santa Maria"
"SDSma20","Celtis fluminensis",2015-05-10 08:32:00,364767.72,7540996.13,"AMf188",2015-05-11 07:23:00,365342.51,7540993.79,"FM036",2,574.794763111184,1371,22:51:00,"May","Santa Maria"
"SDSma21","Celtis fluminensis",2015-05-10 08:32:00,364767.72,7540996.13,"AMf188",2015-05-11 08:00:00,365504.2,7541057.86,"FM037",4,739.062502972593,1408,23:28:00,"May","Santa Maria"
"SDSma22","Eugenia aff. ramboi",2015-05-11 08:10:29,365530.43,7541029.07,"AMf343",2015-05-11 09:48:44,365471.23,7540961.36,"FM038",3,89.9404475194355,98,01:38:00,"May","Santa Maria"
"SDSma23","Celtis fluminensis",2015-05-11 08:02:27,365487.64,7541102.55,"AMf342",2015-05-11 09:59:59,365390.04,7540897.66,"FM039",2,226.948611143293,118,01:58:00,"May","Santa Maria"
"SDSma24","Celtis fluminensis",2015-05-11 08:02:27,365487.64,7541102.55,"AMf342",2015-05-11 11:50:41,365467.39,7540832.67,"FM040",42,270.638646353287,228,03:48:00,"May","Santa Maria"
"SDSma25","Phoradendron quadrangulare",2015-05-11 12:07:00,365468,7540834,"AMf348",2015-05-11 12:24:44,365467.13,7540970.84,"FM041",39,136.842765610606,18,00:18:00,"May","Santa Maria"
"SDSma26","Celtis fluminensis",2015-05-11 12:08:33,365417.17,7540883.5,"AMf350",2015-05-11 12:24:44,365467.13,7540970.84,"FM041",3,100.619467301194,16,00:16:00,"May","Santa Maria"
"SDSma27","Phoradendron quadrangulare",2015-05-11 12:07:00,365468,7540834,"AMf348",2015-05-11 12:28:58,365425.81,7540992.19,"FM042",75,163.719492425703,22,00:22:00,"May","Santa Maria"
"SDSma28","Phoradendron quadrangulare",2015-05-11 12:07:00,365468,7540834,"AMf348",2015-05-11 12:33:39,365416.04,7540990.55,"FM043",84,164.947701105362,27,00:27:00,"May","Santa Maria"
"SDSma29","Randia armata",2015-06-26 13:27:49,365178,7541360,"AMf380",2015-06-26 14:59:38,365093,7541274,"FM052",2,120.917327128911,92,01:32:00,"Jun","Santa Maria"
"SDSma30","Randia armata",2015-06-26 13:27:49,365178,7541360,"AMf380",2015-06-26 16:19:58,364865,7540978,"FM053",2,493.855241948488,172,02:52:00,"Jun","Santa Maria"
"SDSma31","Eugenia aff. ramboi",2015-06-26 16:34:38,364870,7540920,"AMf385",2015-06-27 07:49:46,364858,7540865,"FM054",10,56.2938717801503,915,15:15:00,"Jun","Santa Maria"
"SDSma32","Celtis fluminensis",2015-06-26 15:06:53,365016,7541249,"AMf384",2015-06-27 07:49:46,364858,7540865,"FM054",6,415.234873294621,1003,16:43:00,"Jun","Santa Maria"
"SDSma33","Randia armata",2015-06-26 13:27:49,365178,7541360,"AMf380",2015-06-27 07:49:46,364858,7540865,"FM054",5,589.427688525064,1102,18:22:00,"Jun","Santa Maria"
"SDSma34","Eugenia aff. ramboi",2015-06-26 16:34:38,364870,7540920,"AMf385",2015-06-27 07:49:46,364858,7540865,"FM055",10,56.2938717801503,915,15:15:00,"Jun","Santa Maria"
"SDSma35","Celtis fluminensis",2015-06-26 15:06:53,365016,7541249,"AMf384",2015-06-27 07:49:46,364858,7540865,"FM055",6,415.234873294621,1003,16:43:00,"Jun","Santa Maria"
"SDSma36","Randia armata",2015-06-26 13:27:49,365178,7541360,"AMf380",2015-06-27 07:49:46,364858,7540865,"FM055",5,589.427688525064,1102,18:22:00,"Jun","Santa Maria"
"SDSma37","Eugenia aff. ramboi",2015-06-27 08:57:43,365038,7540689,"AMf390",2015-06-27 10:01:10,365237,7540867,"FM056",1,266.992509258219,63,01:03:00,"Jun","Santa Maria"
"SDSma38","Randia armata",2015-06-27 12:25:04,365354,7541322,"AMf405",2015-06-27 14:22:20,365414,7541450,"FM058",3,141.364776376578,117,01:57:00,"Jun","Santa Maria"
"SDSma39","Randia armata",2015-06-27 12:25:04,365354,7541322,"AMf405",2015-06-27 14:22:20,365414,7541450,"FM059",3,141.364776376578,117,01:57:00,"Jun","Santa Maria"
"SDSma40","Celtis fluminensis",2015-06-28 16:11:21,365390,7540898,"AMf509",2015-06-29 08:38:42,365421,7540792,"FM074",2,110.440028975005,987,16:27:00,"Jun","Santa Maria"
"SDSma41","Celtis fluminensis",2015-06-28 16:11:21,365390,7540898,"AMf509",2015-06-29 08:38:42,365421,7540792,"FM075",2,110.440028975005,987,16:27:00,"Jun","Santa Maria"
"SDSma42","Eugenia cf. hiemalis",2015-08-25 14:36:45,365106,7540705,"AMf601",2015-08-25 14:45:08,365183,7540700,"FM100",7,77.1621668954417,8,00:08:00,"Aug","Santa Maria"
"SDSma43","Eugenia cf. hiemalis",2015-08-25 14:36:45,365106,7540705,"AMf601",2015-08-25 15:15:29,365264,7540807,"FM101",4,188.063818955162,39,00:39:00,"Aug","Santa Maria"
"SDSma44","Eugenia cf. hiemalis",2015-08-25 16:19:13,365317,7540842,"AMf608",2015-08-26 07:40:11,365423,7540794,"FM105",27,116.361505662311,921,15:21:00,"Aug","Santa Maria"
"SDSma45","Eugenia cf. hiemalis",2015-08-25 16:19:13,365317,7540842,"AMf608",2015-08-26 07:40:11,365423,7540794,"FM106",27,116.361505662311,921,15:21:00,"Aug","Santa Maria"
"SDSma46","Eugenia cf. hiemalis",2015-08-26 11:30:47,364980,7541229,"AMf623",2015-08-26 12:03:09,364788,7541126,"FM114",7,217.882996124067,32,00:32:00,"Aug","Santa Maria"
"SDSma47","Eugenia cf. hiemalis",2015-08-26 12:31:28,364704,7541047,"AMf629",2015-08-26 13:01:52,364693,7541013,"FM117",10,35.7351367704113,30,00:30:00,"Aug","Santa Maria"
"SDSma48","Eugenia cf. hiemalis",2015-08-26 12:31:28,364704,7541047,"AMf629",2015-08-26 13:05:57,364673,7541007,"FM118",3,50.60632371552,34,00:34:00,"Aug","Santa Maria"
"SDSma49","Eugenia cf. hiemalis",2015-09-21 17:25:08,365090,7541376,"AMf698",2015-09-22 07:00:00,365034,7541268,"FM152",4,121.655250605964,815,13:35:00,"Sep","Santa Maria"
"SDSma50","Ficus luschnathiana",2015-09-23 07:19:34,364619,7540856,"AMf709",2015-09-23 11:16:43,364666,7541090,"FM156",605,238.673417036753,237,03:57:00,"Sep","Santa Maria"
"SDSma51","Ficus luschnathiana",2015-09-23 07:19:34,364619,7540856,"AMf709",2015-09-23 11:16:43,364666,7541090,"FM157",606,238.673417036753,237,03:57:00,"Sep","Santa Maria"
"SDSma52","Ficus luschnathiana",2015-09-23 17:18:00,364619,7540856,"AMf709",2015-09-24 07:02:48,364729,7540725,"FM161",30,171.058469536004,825,13:45:00,"Sep","Santa Maria"
"SDSma53","Ficus luschnathiana",2015-09-23 17:18:00,364619,7540856,"AMf709",2015-09-24 07:02:48,364729,7540725,"FM162",30,171.058469536004,825,13:45:00,"Sep","Santa Maria"
"SDSma54","Eugenia cf. hiemalis",2015-09-24 14:08:49,364689,7541133,"AMf711",2015-09-24 16:01:09,364956,7541084,"FM164",1,271.459020848451,112,01:52:00,"Sep","Santa Maria"
"SDSma55","Ficus luschnathiana",2015-09-25 06:40:44,365424,7540915,"AMf713",2015-09-25 07:53:49,365371,7540794,"FM167",900,132.098448136229,73,01:13:00,"Sep","Santa Maria"
"SDSma56","Ficus luschnathiana",2015-09-25 06:40:44,365424,7540915,"AMf713",2015-09-25 08:20:22,365234,7540695,"FM168",600,290.688837074973,100,01:40:00,"Sep","Santa Maria"
"SDSma57","Ficus luschnathiana",2015-09-25 06:40:44,365424,7540915,"AMf713",2015-09-25 09:55:35,365400,7540856,"FM169",350,63.6945837571767,195,03:15:00,"Sep","Santa Maria"
"SDSma58","Ficus luschnathiana",2015-09-25 06:40:44,365424,7540915,"AMf713",2015-09-25 12:33:24,365388,7541302,"FM170",200,388.670811870405,353,05:53:00,"Sep","Santa Maria"
"SDSma59","Ficus luschnathiana",2015-09-25 06:40:44,365424,7540915,"AMf713",2015-09-25 14:48:14,365397,7541573,"FM171",201,658.55371838598,488,08:08:00,"Sep","Santa Maria"
"SDSma60","Trichilia catigua",2015-09-25 12:11:58,365374,7541176,"AMf716",2015-09-25 14:48:14,365397,7541573,"FM171",201,397.665688738669,156,02:36:00,"Sep","Santa Maria"
"SDSma61","Ficus luschnathiana",2015-09-29 13:10:00,365424,7540915,"AMf713",2015-09-29 15:57:07,365427,7540841,"FM178",1000,74.0607858451421,167,02:47:00,"Sep","Santa Maria"
"SDSma62","Ficus luschnathiana",2015-09-29 13:10:00,365424,7540915,"AMf713",2015-09-30 07:14:21,365428,7540800,"FM179",1500,115.06954418959,1084,18:04:00,"Sep","Santa Maria"
"SDSma63","Ficus luschnathiana",2015-09-29 13:10:00,365424,7540915,"AMf713",2015-09-30 07:24:15,365419,7540827,"FM180",1000,88.1419309976812,1094,18:14:00,"Sep","Santa Maria"
"SDSma64","Cereus hildmannianus",2015-09-29 09:05:30,365348,7541622,"AMf725",2015-09-30 07:24:15,365419,7540827,"FM180",100,798.164143519364,1339,22:19:00,"Sep","Santa Maria"
"SDSma65","Cereus hildmannianus",2015-09-30 10:29:48,365486,7541417,"AMf733",2015-09-30 13:18:19,365376,7541661,"FM181",400,267.649023910045,169,02:49:00,"Sep","Santa Maria"
"SDSma66","Cereus hildmannianus",2015-09-30 10:29:48,365486,7541417,"AMf733",2015-09-30 13:59:59,365377,7541660,"FM182",400,266.326866838477,210,03:30:00,"Sep","Santa Maria"
"SDSma67","Cereus hildmannianus",2015-09-30 10:29:48,365486,7541417,"AMf733",2015-09-30 15:21:49,365424,7541517,"FM183",250,117.660528640662,292,04:52:00,"Sep","Santa Maria"
